# BUSCO version is: 2.0 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /software/busco/2.0/x86_64-linux-ubuntu14.04/BUSCO.py -i /share/malooflab/Hajar/trinity-process/trinity.out/Trinity.fasta -o BUSCO_output_plant -l /home/hajaramini/embryophyta_odb9/ -m tran -c 20 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG093602QH	Duplicated	TRINITY_DN144989_c0_g1_i7	1124.3	661
EOG093602QV	Duplicated	TRINITY_DN135175_c0_g1_i10	1431.2	700
EOG093602QV	Duplicated	TRINITY_DN135175_c0_g1_i11	1431.2	700
EOG093602QV	Duplicated	TRINITY_DN135175_c0_g1_i12	1431.2	700
EOG093602RY	Duplicated	TRINITY_DN130956_c0_g1_i2	1310.4	706
EOG093602RY	Duplicated	TRINITY_DN130956_c0_g2_i8	1310.5	706
EOG093602S0	Duplicated	TRINITY_DN134054_c0_g1_i12	1051.9	577
EOG093602S0	Duplicated	TRINITY_DN134054_c0_g1_i20	1103.7	616
EOG093602S0	Duplicated	TRINITY_DN134054_c0_g1_i3	1103.5	616
EOG093602SP	Duplicated	TRINITY_DN133859_c0_g1_i4	950.0	677
EOG093602SP	Duplicated	TRINITY_DN133859_c0_g2_i1	953.7	677
EOG093602SP	Duplicated	TRINITY_DN133859_c0_g2_i2	933.6	668
EOG093602SW	Duplicated	TRINITY_DN117276_c0_g1_i2	770.1	577
EOG093602SW	Duplicated	TRINITY_DN117276_c0_g3_i1	836.4	658
EOG093602SW	Duplicated	TRINITY_DN117276_c0_g3_i3	815.4	630
EOG093602T8	Duplicated	TRINITY_DN117149_c0_g6_i3	870.5	534
EOG093602T8	Duplicated	TRINITY_DN117149_c0_g6_i4	870.4	534
EOG093602T8	Duplicated	TRINITY_DN147833_c2_g2_i5	896.8	545
EOG093602TY	Duplicated	TRINITY_DN139299_c0_g1_i4	1046.1	625
EOG093602TY	Duplicated	TRINITY_DN139299_c0_g1_i5	1100.8	655
EOG093602TY	Duplicated	TRINITY_DN143800_c0_g1_i1	1102.1	655
EOG093602U5	Duplicated	TRINITY_DN118841_c0_g1_i1	1131.7	670
EOG093602U5	Duplicated	TRINITY_DN118841_c0_g1_i2	1132.7	670
EOG093602U5	Duplicated	TRINITY_DN139088_c0_g3_i2	1126.9	669
EOG093602UL	Duplicated	TRINITY_DN148424_c1_g1_i10	1231.1	707
EOG093602UL	Duplicated	TRINITY_DN148424_c1_g1_i7	1230.4	710
EOG093602UL	Duplicated	TRINITY_DN148424_c1_g1_i8	1230.4	710
EOG093602V4	Duplicated	TRINITY_DN148330_c3_g1_i10	1251.2	715
EOG093602V4	Duplicated	TRINITY_DN148330_c3_g1_i12	1233.8	717
EOG093602V4	Duplicated	TRINITY_DN148330_c3_g1_i2	1251.9	715
EOG093602VC	Duplicated	TRINITY_DN136797_c0_g1_i14	1150.8	637
EOG093602VC	Duplicated	TRINITY_DN136797_c0_g1_i17	1151.9	637
EOG093602VC	Duplicated	TRINITY_DN136797_c0_g1_i8	1150.7	637
EOG093602VE	Duplicated	TRINITY_DN127002_c2_g2_i10	448.6	284
EOG093602VE	Duplicated	TRINITY_DN143702_c0_g2_i1	492.2	339
EOG093602VE	Duplicated	TRINITY_DN143702_c0_g2_i6	493.2	339
EOG093602VI	Duplicated	TRINITY_DN135201_c2_g1_i3	1054.5	645
EOG093602VI	Duplicated	TRINITY_DN135201_c2_g2_i2	1055.4	645
EOG093602WA	Duplicated	TRINITY_DN133291_c0_g2_i13	913.2	662
EOG093602WA	Duplicated	TRINITY_DN133291_c0_g2_i14	912.8	662
EOG093602WA	Duplicated	TRINITY_DN133291_c0_g2_i7	914.2	680
EOG093602X4	Duplicated	TRINITY_DN149391_c0_g1_i4	800.1	560
EOG093602X4	Duplicated	TRINITY_DN149391_c0_g1_i6	800.1	560
EOG093602X4	Duplicated	TRINITY_DN149391_c0_g1_i7	800.1	560
EOG093602XV	Duplicated	TRINITY_DN120739_c0_g1_i2	896.6	615
EOG093602XV	Duplicated	TRINITY_DN120739_c0_g2_i1	895.6	615
EOG093602XZ	Complete	TRINITY_DN143480_c0_g2_i3	1083.9	687
EOG093602Y5	Complete	TRINITY_DN139469_c2_g1_i3	1050.8	588
EOG093602Y9	Duplicated	TRINITY_DN137675_c2_g1_i11	1295.6	642
EOG093602Y9	Duplicated	TRINITY_DN137675_c2_g1_i7	1294.9	642
EOG093602Y9	Duplicated	TRINITY_DN137746_c2_g2_i26	1294.8	642
EOG093602YD	Duplicated	TRINITY_DN138734_c0_g1_i1	1015.5	629
EOG093602YD	Duplicated	TRINITY_DN138734_c0_g1_i5	1015.8	629
EOG093602YD	Duplicated	TRINITY_DN139170_c0_g1_i6	1015.8	629
EOG093602Z8	Duplicated	TRINITY_DN114929_c0_g1_i8	1187.9	632
EOG093602Z8	Duplicated	TRINITY_DN114929_c0_g1_i9	1188.0	632
EOG093602Z8	Duplicated	TRINITY_DN114929_c0_g2_i7	1182.3	632
EOG093602ZN	Complete	TRINITY_DN127953_c0_g3_i18	721.5	554
EOG09360300	Duplicated	TRINITY_DN120751_c0_g1_i4	868.6	513
EOG09360300	Duplicated	TRINITY_DN120751_c0_g2_i1	868.0	513
EOG09360300	Duplicated	TRINITY_DN120751_c0_g2_i2	768.4	482
EOG09360317	Duplicated	TRINITY_DN131558_c0_g1_i13	1323.5	641
EOG09360317	Duplicated	TRINITY_DN131558_c0_g1_i13	1323.6	641
EOG09360317	Duplicated	TRINITY_DN131558_c0_g1_i2	1323.5	641
EOG09360317	Duplicated	TRINITY_DN131558_c0_g1_i4	1305.6	645
EOG09360317	Duplicated	TRINITY_DN131558_c0_g1_i4	1323.5	641
EOG0936031D	Duplicated	TRINITY_DN142062_c0_g1_i1	865.4	684
EOG0936031D	Duplicated	TRINITY_DN142062_c0_g1_i6	788.8	648
EOG0936031Y	Duplicated	TRINITY_DN140808_c0_g1_i2	1239.4	785
EOG0936031Y	Duplicated	TRINITY_DN140808_c0_g1_i6	1237.7	785
EOG0936031Y	Duplicated	TRINITY_DN143565_c0_g1_i6	1188.7	755
EOG0936032C	Duplicated	TRINITY_DN135542_c0_g1_i3	253.4	376
EOG0936032C	Duplicated	TRINITY_DN148706_c1_g1_i2	296.7	529
EOG0936032C	Duplicated	TRINITY_DN148706_c1_g1_i3	296.6	542
EOG0936032P	Complete	TRINITY_DN138208_c0_g2_i1	1145.5	810
EOG0936033H	Complete	TRINITY_DN119839_c0_g1_i3	840.8	609
EOG0936033V	Duplicated	TRINITY_DN141835_c0_g1_i11	849.4	464
EOG0936033V	Duplicated	TRINITY_DN141835_c0_g1_i14	871.4	487
EOG0936033V	Duplicated	TRINITY_DN141835_c0_g1_i6	871.2	487
EOG09360353	Duplicated	TRINITY_DN125711_c0_g2_i2	835.6	899
EOG09360353	Duplicated	TRINITY_DN125711_c0_g2_i3	827.9	888
EOG09360353	Duplicated	TRINITY_DN129558_c1_g1_i1	813.8	864
EOG09360358	Duplicated	TRINITY_DN138059_c1_g1_i2	1060.9	596
EOG09360358	Duplicated	TRINITY_DN138059_c1_g1_i7	1060.1	596
EOG0936035H	Missing
EOG0936035T	Duplicated	TRINITY_DN120527_c0_g1_i1	1291.5	720
EOG0936035T	Duplicated	TRINITY_DN120527_c0_g1_i2	1291.1	720
EOG0936035T	Duplicated	TRINITY_DN120527_c0_g1_i5	1291.7	774
EOG0936035U	Duplicated	TRINITY_DN119769_c1_g3_i2	985.0	521
EOG0936035U	Duplicated	TRINITY_DN148274_c0_g2_i6	1002.6	562
EOG0936035U	Duplicated	TRINITY_DN148274_c0_g2_i8	1002.5	562
EOG0936036G	Fragmented	TRINITY_DN139337_c2_g2_i5	708.3	358
EOG0936036H	Duplicated	TRINITY_DN106072_c0_g1_i1	1220.8	703
EOG0936036H	Duplicated	TRINITY_DN106072_c1_g1_i1	1221.0	703
EOG0936036V	Missing
EOG0936037E	Duplicated	TRINITY_DN142687_c0_g1_i10	807.9	473
EOG0936037E	Duplicated	TRINITY_DN142687_c0_g1_i7	858.1	506
EOG0936037T	Duplicated	TRINITY_DN144318_c2_g1_i10	1016.8	913
EOG0936037T	Duplicated	TRINITY_DN144318_c2_g1_i6	1015.4	907
EOG0936037T	Duplicated	TRINITY_DN144318_c2_g1_i7	1015.4	907
EOG0936037Y	Duplicated	TRINITY_DN148197_c1_g1_i11	747.7	572
EOG0936037Y	Duplicated	TRINITY_DN148197_c1_g1_i16	725.1	571
EOG0936037Y	Duplicated	TRINITY_DN148197_c1_g1_i17	708.7	549
EOG09360383	Duplicated	TRINITY_DN146898_c1_g1_i3	918.5	575
EOG09360383	Duplicated	TRINITY_DN146898_c1_g1_i4	945.3	592
EOG0936038D	Duplicated	TRINITY_DN144665_c0_g2_i15	1405.8	660
EOG0936038D	Duplicated	TRINITY_DN144665_c0_g2_i17	1406.1	660
EOG0936038D	Duplicated	TRINITY_DN144665_c0_g2_i24	1405.9	660
EOG0936038M	Duplicated	TRINITY_DN133076_c1_g2_i1	811.2	584
EOG0936038M	Duplicated	TRINITY_DN133076_c1_g2_i2	805.2	582
EOG0936038M	Duplicated	TRINITY_DN133076_c1_g2_i4	811.3	584
EOG0936038S	Complete	TRINITY_DN141292_c0_g1_i2	1138.4	620
EOG0936038Z	Complete	TRINITY_DN129037_c0_g3_i1	1083.0	710
EOG09360391	Fragmented	TRINITY_DN144163_c0_g2_i2	760.2	453
EOG09360394	Duplicated	TRINITY_DN145268_c2_g1_i1	964.6	602
EOG09360394	Duplicated	TRINITY_DN145268_c2_g1_i3	964.1	602
EOG09360394	Duplicated	TRINITY_DN145268_c2_g1_i6	964.2	602
EOG093603DJ	Duplicated	TRINITY_DN138973_c3_g1_i2	996.8	595
EOG093603DJ	Duplicated	TRINITY_DN138973_c3_g1_i8	982.9	586
EOG093603DJ	Duplicated	TRINITY_DN141734_c1_g3_i3	980.3	581
EOG093603DO	Duplicated	TRINITY_DN132349_c0_g2_i13	1003.9	601
EOG093603DO	Duplicated	TRINITY_DN132349_c0_g2_i5	1004.1	601
EOG093603EX	Missing
EOG093603F5	Duplicated	TRINITY_DN140712_c2_g3_i1	1090.8	699
EOG093603F5	Duplicated	TRINITY_DN140712_c2_g3_i4	1046.3	659
EOG093603F5	Duplicated	TRINITY_DN141690_c0_g1_i11	1114.3	722
EOG093603FC	Duplicated	TRINITY_DN142014_c1_g1_i8	1185.9	657
EOG093603FC	Duplicated	TRINITY_DN142937_c0_g1_i10	1186.1	657
EOG093603FC	Duplicated	TRINITY_DN142937_c0_g1_i13	1159.6	638
EOG093603FG	Duplicated	TRINITY_DN126573_c0_g1_i2	839.2	606
EOG093603FG	Duplicated	TRINITY_DN126573_c0_g1_i3	835.6	606
EOG093603FG	Duplicated	TRINITY_DN126573_c0_g1_i4	839.7	606
EOG093603FS	Duplicated	TRINITY_DN139305_c1_g2_i7	895.1	594
EOG093603FS	Duplicated	TRINITY_DN139858_c0_g1_i4	961.9	633
EOG093603FS	Duplicated	TRINITY_DN139858_c0_g1_i8	963.3	633
EOG093603GP	Duplicated	TRINITY_DN131124_c1_g1_i2	1072.6	620
EOG093603GP	Duplicated	TRINITY_DN131124_c1_g1_i3	1072.9	620
EOG093603GP	Duplicated	TRINITY_DN131124_c1_g1_i4	1072.7	620
EOG093603H7	Duplicated	TRINITY_DN110683_c0_g1_i2	951.4	602
EOG093603H7	Duplicated	TRINITY_DN110683_c0_g2_i2	954.4	602
EOG093603HD	Duplicated	TRINITY_DN146669_c1_g3_i5	1180.8	604
EOG093603HD	Duplicated	TRINITY_DN146669_c1_g3_i6	1180.5	604
EOG093603HD	Duplicated	TRINITY_DN146669_c1_g3_i9	1180.7	604
EOG093603I2	Duplicated	TRINITY_DN143303_c2_g2_i11	938.6	559
EOG093603I2	Duplicated	TRINITY_DN143303_c2_g2_i12	938.6	559
EOG093603I2	Duplicated	TRINITY_DN143303_c2_g3_i2	940.4	559
EOG093603IB	Duplicated	TRINITY_DN142141_c1_g1_i11	923.8	625
EOG093603IB	Duplicated	TRINITY_DN142141_c1_g1_i15	923.8	625
EOG093603IB	Duplicated	TRINITY_DN148490_c1_g2_i9	923.4	625
EOG093603IM	Duplicated	TRINITY_DN136107_c2_g2_i13	919.7	630
EOG093603IM	Duplicated	TRINITY_DN136107_c2_g2_i14	919.6	630
EOG093603IM	Duplicated	TRINITY_DN136107_c2_g2_i15	919.6	630
EOG093603J1	Duplicated	TRINITY_DN144969_c0_g1_i17	1159.5	650
EOG093603J1	Duplicated	TRINITY_DN144969_c0_g1_i18	1158.2	650
EOG093603J1	Duplicated	TRINITY_DN144969_c0_g1_i19	1158.3	650
EOG093603J5	Missing
EOG093603JD	Duplicated	TRINITY_DN145386_c0_g2_i11	680.1	631
EOG093603JD	Duplicated	TRINITY_DN145386_c0_g2_i16	680.4	631
EOG093603JD	Duplicated	TRINITY_DN145386_c0_g2_i3	630.5	571
EOG093603K3	Duplicated	TRINITY_DN141822_c0_g1_i11	1198.3	675
EOG093603K3	Duplicated	TRINITY_DN141822_c0_g1_i6	1198.0	674
EOG093603K3	Duplicated	TRINITY_DN141822_c0_g1_i8	1198.1	675
EOG093603K7	Duplicated	TRINITY_DN129904_c2_g1_i1	553.2	360
EOG093603K7	Duplicated	TRINITY_DN133517_c0_g2_i3	553.3	360
EOG093603K7	Duplicated	TRINITY_DN133517_c0_g2_i4	554.3	360
EOG093603K9	Missing
EOG093603KJ	Duplicated	TRINITY_DN122063_c0_g1_i2	848.8	606
EOG093603KJ	Duplicated	TRINITY_DN133750_c0_g1_i10	809.4	537
EOG093603KJ	Duplicated	TRINITY_DN133750_c0_g1_i11	809.1	537
EOG093603LQ	Duplicated	TRINITY_DN121388_c0_g1_i8	807.5	604
EOG093603LQ	Duplicated	TRINITY_DN121388_c0_g1_i9	807.8	602
EOG093603M5	Duplicated	TRINITY_DN134606_c1_g4_i6	1178.8	612
EOG093603M5	Duplicated	TRINITY_DN143080_c0_g1_i1	1180.8	612
EOG093603M5	Duplicated	TRINITY_DN143080_c0_g1_i9	1180.7	612
EOG093603MT	Duplicated	TRINITY_DN130239_c1_g1_i11	1049.6	584
EOG093603MT	Duplicated	TRINITY_DN130239_c1_g1_i9	1025.9	532
EOG093603NH	Duplicated	TRINITY_DN134455_c0_g1_i1	1119.5	584
EOG093603NH	Duplicated	TRINITY_DN134455_c0_g1_i4	1118.2	584
EOG093603NH	Duplicated	TRINITY_DN134455_c0_g2_i2	1116.9	584
EOG093603OJ	Duplicated	TRINITY_DN122177_c0_g1_i1	818.5	601
EOG093603OJ	Duplicated	TRINITY_DN122177_c0_g1_i11	741.8	556
EOG093603OJ	Duplicated	TRINITY_DN122177_c0_g1_i4	807.1	558
EOG093603OL	Duplicated	TRINITY_DN136921_c0_g1_i12	1069.4	557
EOG093603OL	Duplicated	TRINITY_DN136921_c0_g1_i6	1040.6	562
EOG093603OR	Complete	TRINITY_DN118196_c0_g2_i3	1010.9	632
EOG093603OV	Duplicated	TRINITY_DN119981_c2_g2_i2	1025.8	635
EOG093603OV	Duplicated	TRINITY_DN126134_c3_g1_i10	1025.0	635
EOG093603OV	Duplicated	TRINITY_DN126134_c3_g1_i11	1024.0	635
EOG093603PK	Duplicated	TRINITY_DN138199_c0_g3_i1	575.3	517
EOG093603PK	Duplicated	TRINITY_DN138199_c0_g3_i4	573.4	487
EOG093603PK	Duplicated	TRINITY_DN138199_c0_g3_i7	575.2	517
EOG093603PO	Duplicated	TRINITY_DN147129_c2_g1_i11	1027.6	608
EOG093603PO	Duplicated	TRINITY_DN147129_c2_g1_i3	980.1	564
EOG093603PW	Fragmented	TRINITY_DN117263_c0_g3_i1	554.6	285
EOG093603QH	Duplicated	TRINITY_DN141837_c1_g1_i4	1150.3	770
EOG093603QH	Duplicated	TRINITY_DN148134_c0_g1_i3	1149.1	765
EOG093603QQ	Duplicated	TRINITY_DN143828_c0_g1_i17	700.5	385
EOG093603QQ	Duplicated	TRINITY_DN143828_c0_g1_i27	785.1	428
EOG093603QQ	Duplicated	TRINITY_DN144044_c1_g2_i3	683.7	374
EOG093603QT	Duplicated	TRINITY_DN124268_c0_g3_i3	974.2	568
EOG093603QT	Duplicated	TRINITY_DN124268_c0_g3_i4	974.2	568
EOG093603QT	Duplicated	TRINITY_DN124268_c0_g3_i7	976.9	568
EOG093603RD	Complete	TRINITY_DN136964_c0_g2_i10	1122.3	613
EOG093603RW	Duplicated	TRINITY_DN129812_c0_g1_i7	995.6	608
EOG093603RW	Duplicated	TRINITY_DN129812_c0_g3_i1	995.8	608
EOG093603SM	Duplicated	TRINITY_DN119552_c0_g2_i4	945.0	592
EOG093603SM	Duplicated	TRINITY_DN119552_c0_g2_i7	945.0	592
EOG093603SM	Duplicated	TRINITY_DN139970_c1_g1_i1	912.3	621
EOG093603SR	Duplicated	TRINITY_DN142984_c1_g2_i6	916.4	481
EOG093603SR	Duplicated	TRINITY_DN142984_c1_g2_i9	915.5	481
EOG093603SX	Fragmented	TRINITY_DN125141_c0_g4_i1	898.0	583
EOG093603T3	Missing
EOG093603TE	Duplicated	TRINITY_DN133254_c1_g1_i3	1249.7	893
EOG093603TE	Duplicated	TRINITY_DN133254_c1_g1_i5	1234.2	894
EOG093603UO	Missing
EOG093603UU	Duplicated	TRINITY_DN143985_c1_g5_i1	888.5	438
EOG093603UU	Duplicated	TRINITY_DN145955_c2_g1_i5	889.0	439
EOG093603UW	Duplicated	TRINITY_DN128196_c0_g1_i1	541.4	757
EOG093603UW	Duplicated	TRINITY_DN129000_c1_g1_i10	541.5	732
EOG093603UW	Duplicated	TRINITY_DN129000_c1_g1_i4	542.0	732
EOG093603VH	Duplicated	TRINITY_DN141391_c0_g3_i12	1001.4	850
EOG093603VH	Duplicated	TRINITY_DN141391_c0_g3_i4	1001.4	850
EOG093603VX	Duplicated	TRINITY_DN133582_c0_g1_i4	785.3	467
EOG093603VX	Duplicated	TRINITY_DN133582_c0_g1_i5	768.1	480
EOG093603VX	Duplicated	TRINITY_DN133582_c0_g1_i6	785.5	467
EOG093603VZ	Fragmented	TRINITY_DN138969_c2_g1_i10	759.6	404
EOG093603W4	Duplicated	TRINITY_DN130630_c2_g1_i2	1054.2	532
EOG093603W4	Duplicated	TRINITY_DN145996_c0_g1_i1	1134.8	595
EOG093603W4	Duplicated	TRINITY_DN145996_c0_g1_i5	1135.1	596
EOG093603W7	Duplicated	TRINITY_DN134791_c0_g1_i3	1220.3	574
EOG093603W7	Duplicated	TRINITY_DN134791_c0_g1_i4	1174.3	551
EOG093603W7	Duplicated	TRINITY_DN134791_c0_g2_i4	1220.6	574
EOG093603WH	Duplicated	TRINITY_DN115610_c0_g1_i1	911.6	692
EOG093603WH	Duplicated	TRINITY_DN115610_c0_g2_i1	909.7	644
EOG093603WZ	Fragmented	TRINITY_DN142524_c1_g3_i2	866.8	376
EOG093603XJ	Duplicated	TRINITY_DN135805_c0_g2_i12	376.4	658
EOG093603XJ	Duplicated	TRINITY_DN135805_c0_g2_i7	388.2	675
EOG093603XO	Duplicated	TRINITY_DN123296_c0_g1_i5	609.5	557
EOG093603XO	Duplicated	TRINITY_DN134104_c1_g1_i3	606.7	557
EOG093603XO	Duplicated	TRINITY_DN134104_c1_g1_i9	601.0	515
EOG093603YN	Complete	TRINITY_DN122508_c0_g1_i10	1132.0	761
EOG093603Z1	Duplicated	TRINITY_DN144852_c0_g1_i12	906.0	526
EOG093603Z1	Duplicated	TRINITY_DN145087_c0_g3_i3	907.4	528
EOG093603Z1	Duplicated	TRINITY_DN145087_c0_g3_i7	907.6	528
EOG093603ZW	Duplicated	TRINITY_DN128744_c0_g1_i3	793.5	538
EOG093603ZW	Duplicated	TRINITY_DN148774_c2_g1_i3	853.2	528
EOG093603ZW	Duplicated	TRINITY_DN148774_c2_g1_i4	853.2	528
EOG0936040G	Duplicated	TRINITY_DN115720_c0_g1_i1	1085.6	623
EOG0936040G	Duplicated	TRINITY_DN117960_c0_g3_i2	1054.0	607
EOG0936041E	Missing
EOG0936041M	Duplicated	TRINITY_DN142503_c3_g1_i12	1045.1	617
EOG0936041M	Duplicated	TRINITY_DN148384_c0_g2_i13	1046.3	618
EOG0936041M	Duplicated	TRINITY_DN148384_c0_g2_i5	1024.1	617
EOG0936041Q	Duplicated	TRINITY_DN117132_c0_g1_i3	1277.9	641
EOG0936041Q	Duplicated	TRINITY_DN122039_c0_g1_i1	1278.0	641
EOG0936041Q	Duplicated	TRINITY_DN122039_c0_g1_i3	1222.4	618
EOG0936041Y	Duplicated	TRINITY_DN130087_c1_g1_i3	1226.2	585
EOG0936041Y	Duplicated	TRINITY_DN130087_c1_g1_i6	1226.3	585
EOG0936041Y	Duplicated	TRINITY_DN134133_c0_g2_i2	1225.4	585
EOG09360424	Duplicated	TRINITY_DN128601_c0_g1_i3	884.1	552
EOG09360424	Duplicated	TRINITY_DN128601_c0_g1_i4	884.3	552
EOG0936042H	Duplicated	TRINITY_DN144034_c2_g1_i15	619.2	387
EOG0936042H	Duplicated	TRINITY_DN144034_c2_g1_i19	619.2	387
EOG0936042R	Missing
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i17	949.1	560
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i17	990.5	563
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i25	990.8	563
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i25	991.0	563
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i27	949.5	560
EOG09360439	Duplicated	TRINITY_DN134734_c0_g2_i27	990.7	563
EOG0936043P	Duplicated	TRINITY_DN145537_c1_g2_i3	705.6	441
EOG0936043P	Duplicated	TRINITY_DN145537_c1_g2_i5	726.6	457
EOG0936043P	Duplicated	TRINITY_DN145537_c1_g2_i8	705.6	441
EOG0936043U	Duplicated	TRINITY_DN143180_c1_g1_i2	1245.4	553
EOG0936043U	Duplicated	TRINITY_DN143180_c1_g1_i3	1245.2	553
EOG0936043U	Duplicated	TRINITY_DN143180_c1_g1_i5	1245.2	553
EOG0936044V	Duplicated	TRINITY_DN134851_c0_g2_i1	809.4	555
EOG0936044V	Duplicated	TRINITY_DN134851_c0_g2_i2	809.3	555
EOG0936045K	Duplicated	TRINITY_DN130365_c0_g1_i6	819.3	541
EOG0936045K	Duplicated	TRINITY_DN130365_c0_g4_i2	818.9	541
EOG0936046G	Duplicated	TRINITY_DN135017_c0_g1_i3	990.9	566
EOG0936046G	Duplicated	TRINITY_DN135017_c0_g1_i4	991.0	566
EOG0936046G	Duplicated	TRINITY_DN135017_c0_g2_i4	990.4	566
EOG0936047E	Complete	TRINITY_DN135749_c1_g1_i8	960.0	498
EOG0936048K	Duplicated	TRINITY_DN139663_c0_g2_i7	965.7	536
EOG0936048K	Duplicated	TRINITY_DN139663_c0_g2_i8	965.5	536
EOG0936048K	Duplicated	TRINITY_DN142800_c0_g1_i5	966.0	536
EOG09360490	Duplicated	TRINITY_DN130069_c0_g1_i6	1033.2	708
EOG09360490	Duplicated	TRINITY_DN144888_c0_g1_i16	1033.3	708
EOG09360490	Duplicated	TRINITY_DN144888_c0_g1_i18	1021.5	707
EOG0936049L	Missing
EOG093604AJ	Duplicated	TRINITY_DN118326_c0_g1_i1	612.0	376
EOG093604AJ	Duplicated	TRINITY_DN118326_c0_g1_i3	640.7	398
EOG093604AJ	Duplicated	TRINITY_DN118326_c0_g1_i7	639.5	397
EOG093604B8	Duplicated	TRINITY_DN147871_c1_g1_i1	1285.7	738
EOG093604B8	Duplicated	TRINITY_DN147871_c1_g1_i2	1285.6	738
EOG093604B8	Duplicated	TRINITY_DN147871_c1_g1_i5	1226.3	689
EOG093604BC	Duplicated	TRINITY_DN134627_c0_g1_i3	1199.4	546
EOG093604BC	Duplicated	TRINITY_DN134627_c0_g1_i7	1200.2	546
EOG093604C7	Duplicated	TRINITY_DN139479_c1_g1_i1	863.3	532
EOG093604C7	Duplicated	TRINITY_DN139479_c1_g1_i4	863.6	532
EOG093604C7	Duplicated	TRINITY_DN139479_c1_g1_i6	863.3	532
EOG093604CE	Duplicated	TRINITY_DN137902_c0_g1_i3	792.8	504
EOG093604CE	Duplicated	TRINITY_DN137902_c0_g1_i4	774.3	487
EOG093604CE	Duplicated	TRINITY_DN140072_c0_g1_i4	789.3	496
EOG093604D2	Duplicated	TRINITY_DN127509_c0_g1_i4	1093.3	752
EOG093604D2	Duplicated	TRINITY_DN127509_c0_g2_i1	1092.3	756
EOG093604D2	Duplicated	TRINITY_DN127509_c0_g2_i2	1074.6	631
EOG093604D4	Duplicated	TRINITY_DN126300_c0_g1_i12	1046.9	536
EOG093604D4	Duplicated	TRINITY_DN126300_c0_g2_i1	1047.5	536
EOG093604D4	Duplicated	TRINITY_DN126300_c0_g2_i3	1031.5	536
EOG093604D9	Complete	TRINITY_DN140238_c1_g1_i2	1185.9	646
EOG093604DG	Duplicated	TRINITY_DN111564_c4_g2_i10	846.7	527
EOG093604DG	Duplicated	TRINITY_DN111564_c4_g2_i4	977.5	585
EOG093604DG	Duplicated	TRINITY_DN111564_c4_g6_i2	871.8	416
EOG093604DM	Duplicated	TRINITY_DN120666_c0_g1_i2	583.2	452
EOG093604DM	Duplicated	TRINITY_DN120666_c0_g1_i3	582.7	452
EOG093604DM	Duplicated	TRINITY_DN120666_c0_g2_i2	580.5	452
EOG093604F0	Duplicated	TRINITY_DN140855_c0_g1_i15	578.9	373
EOG093604F0	Duplicated	TRINITY_DN143827_c0_g3_i2	629.9	446
EOG093604F6	Complete	TRINITY_DN129835_c1_g5_i1	846.7	544
EOG093604FE	Duplicated	TRINITY_DN110939_c0_g1_i1	1143.3	601
EOG093604FE	Duplicated	TRINITY_DN110939_c0_g1_i2	1142.5	601
EOG093604FE	Duplicated	TRINITY_DN143983_c2_g1_i4	1143.3	601
EOG093604FM	Complete	TRINITY_DN108316_c0_g1_i2	936.6	606
EOG093604HB	Duplicated	TRINITY_DN116593_c2_g1_i1	1128.1	614
EOG093604HB	Duplicated	TRINITY_DN116593_c2_g1_i2	1128.6	614
EOG093604HD	Duplicated	TRINITY_DN137041_c1_g1_i5	717.9	480
EOG093604HD	Duplicated	TRINITY_DN137041_c1_g2_i1	717.9	480
EOG093604HD	Duplicated	TRINITY_DN137041_c1_g2_i2	717.5	480
EOG093604HI	Duplicated	TRINITY_DN126037_c0_g1_i1	909.2	583
EOG093604HI	Duplicated	TRINITY_DN126037_c0_g1_i2	963.8	609
EOG093604HI	Duplicated	TRINITY_DN126037_c0_g1_i7	964.5	609
EOG093604HK	Duplicated	TRINITY_DN127188_c1_g1_i2	761.8	529
EOG093604HK	Duplicated	TRINITY_DN149315_c2_g2_i6	741.1	506
EOG093604HK	Duplicated	TRINITY_DN149315_c2_g2_i9	741.1	506
EOG093604HV	Complete	TRINITY_DN131342_c0_g1_i1	815.7	524
EOG093604IO	Duplicated	TRINITY_DN149591_c2_g1_i11	708.7	477
EOG093604IO	Duplicated	TRINITY_DN149591_c2_g1_i16	707.1	477
EOG093604IO	Duplicated	TRINITY_DN149591_c2_g1_i9	707.0	477
EOG093604JQ	Complete	TRINITY_DN139124_c1_g1_i8	836.9	544
EOG093604JS	Duplicated	TRINITY_DN138831_c0_g1_i4	1112.3	538
EOG093604JS	Duplicated	TRINITY_DN138831_c0_g1_i5	1112.3	538
EOG093604JS	Duplicated	TRINITY_DN138831_c0_g1_i7	1116.1	538
EOG093604JV	Duplicated	TRINITY_DN129537_c0_g1_i2	1075.1	639
EOG093604JV	Duplicated	TRINITY_DN129537_c0_g1_i4	1086.6	644
EOG093604JV	Duplicated	TRINITY_DN129537_c0_g3_i3	1001.8	564
